gm,wm,csf,brain
79.81076235,,,52.09871382
143.5345679,,,46.83369542
100.6650732,,,55.61939661
80.25486923,,,49.99620193
92.18088853,,,21.44855111
89.52978832,,,27.60664005
90.96750595,,,35.85134201
104.1792159,,,18.4807024
74.83148465,,,27.05084539
69.94184642,,,54.87784871
81.96889021,,,69.80325748
45.23647099,,,66.37646125
61.75657459,,,99.10313177
40.13366609,,,82.47424256
16.66846653,,,75.25139155
21.23834046,,,92.82440933
22.01816959,,,94.12133642
26.03432794,,,77.41462983
22.76055984,,,80.82028906
93.39924839,,,94.91597944
104.1767102,,,94.21879529
40.97035382,,,112.1839441
21.40064712,,,97.94870927
86.66336161,,,36.88614821
74.06325528,,,22.02639769
92.28907555,,,11.87182865
95.14705148,,,27.57478056
107.7120325,,,46.10096057
13.08598933,,,97.04939718
12.31148019,,,120.330019
15.02566538,,,82.13076332
23.52178303,,,98.88886993
101.8326958,,,109.0209744
99.34157403,,,114.0267885
121.5276453,,,86.93895143
42.50861149,,,75.72886056
12.56622938,,,75.34856004
65.01962961,,,67.62825637
98.14338002,,,68.75178288
28.94243197,,,69.56075703
20.65106175,,,68.79548624
29.0798722,,,71.30341437
33.84330152,,,55.40163483
111.5653534,,,43.78751944
146.8032286,,,17.76437315
72.57327969,,,22.56442002
49.50479187,,,53.86373586
150.2732521,,,51.98107956
113.53922,,,56.75843063
66.91416535,,,55.53606635
64.74542532,,,74.733265
94.7015398,,,60.81609935
28.54652527,,,67.41096895
97.73834234,,,64.05971764
98.29904406,,,75.84767571
99.25112253,,,97.8308287
122.1082677,,,88.24623285
140.1415918,,,71.41418201
134.0623019,,,72.94787651
67.94682257,,,94.35268036
41.12749888,,,90.85767243
143.2934281,,,64.47253175
120.8126357,,,79.74699238
34.84147296,,,36.0905318
35.20328349,,,28.26211836
74.92791672,,,16.41860691
41.9918397,,,111.913444
18.95568148,,,110.8539284
15.61556905,,,71.73790487
67.44080491,,,67.76155555
125.7757874,,,99.75291169
136.290836,,,113.1303106
100.6016826,,,100.9138817
55.86836752,,,80.81244432
99.31472654,,,82.37574006
141.0771305,,,81.4354823
103.9511882,,,74.27040401
135.7543536,,,66.46422764
126.2559438,,,70.6965007
57.26747594,,,65.61271314
126.0993399,,,74.09268803
107.8870947,,,51.40993764
41.03543506,,,61.81163208
90.63927886,,,20.61690252
140.3350275,,,28.27647407
122.6413929,,,50.57243581
54.96262799,,,66.55106454
3.926632466,,,67.37904917
18.00706889,,,65.79148503
107.4633982,,,65.33817173
104.4699077,,,66.49017708
159.5321807,,,70.08112501
129.9551438,,,71.06222754
121.0833957,,,74.46952641
117.9416389,,,90.97366461
143.0465901,,,98.81383811
137.5540793,,,84.96522538
113.8915147,,,96.41862034
106.8426977,,,93.82379098
111.5678804,,,87.65777868
63.59957057,,,59.78438102
56.77723102,,,59.9410136
100.1521898,,,31.11843115
129.1241562,,,18.13100261
121.7878753,,,9.731017012
113.7930373,,,10.9850563
103.9392517,,,103.0200628
160.3782021,,,95.26396508
82.70181798,,,99.94990451
14.74605495,,,116.0201976
90.1849005,,,118.679869
151.0736365,,,101.2986572
122.0862078,,,93.7305661
166.8287183,,,49.66333224
51.73987839,,,76.51432943
49.11823975,,,76.42193847
109.1896631,,,75.75607701
59.82357405,,,62.53544865
77.18993685,,,66.70458439
90.01708027,,,70.75762652
108.2236329,,,65.26805359
124.5716529,,,47.10317691
113.3538534,,,33.09451032
141.5190713,,,38.74231893
171.8361466,,,42.0857987
87.92387382,,,38.62066671
38.57567071,,,61.51661278
114.4230089,,,63.56025712
58.26367635,,,60.13784241
56.19117176,,,59.60104304
104.9488631,,,68.80921458
90.50322331,,,66.82207316
110.9807681,,,70.59432836
58.32438351,,,74.88392075
92.25481004,,,79.79301243
106.8241577,,,86.81149804
107.1937679,,,91.32302168
57.80958489,,,94.79829434
114.4452406,,,104.6598609
140.6556721,,,114.6094013
92.56317221,,,82.74880437
118.0568594,,,72.26333284
120.3862931,,,10.75325618
121.7049923,,,26.79546666
81.02687988,,,19.47791719
126.3679797,,,80.91706972
93.84448498,,,120.9728545
123.7319446,,,127.0889977
65.45592218,,,113.1299436
97.57580709,,,98.6447877
117.4188086,,,84.73552028
102.5172141,,,83.68591854
59.63909711,,,51.7683734
87.02560194,,,89.78764302
121.5570818,,,77.15414819
87.72962426,,,65.9260006
100.3754964,,,60.7801411
98.55834482,,,72.08190916
114.5415354,,,50.64337997
103.9196324,,,56.74951896
146.0182691,,,53.63307481
83.1712168,,,27.07951565
86.00422008,,,33.38127946
65.2723232,,,36.42572097
110.1253531,,,34.08921973
116.6457494,,,63.17366747
154.1811192,,,55.61498025
101.1821546,,,57.20009497
58.42375531,,,69.36447291
84.09980815,,,56.0498954
106.0284472,,,62.24661349
70.62478996,,,72.30286936
126.2281726,,,81.2275117
95.82746295,,,77.31005052
100.2748969,,,95.32387423
80.32010338,,,76.34687898
95.7635382,,,87.88982562
118.320918,,,87.85596219
103.5331381,,,102.0025901
90.70488557,,,124.1558648
111.7461929,,,52.24879554
72.96738468,,,7.06707138
63.25605233,,,26.40324448
120.6698,,,29.46865808
116.1163766,,,36.22536029
110.7384751,,,55.61712747
157.5738946,,,69.09555417
111.7931288,,,112.4228644
114.2580462,,,100.2335089
118.9576988,,,89.15385748
93.81982049,,,41.02241965
107.1700921,,,62.63513502
110.8037459,,,91.77115899
91.1008024,,,77.69321318
85.92807037,,,66.40064159
67.83767892,,,50.46953012
99.28161286,,,72.21078016
109.2739758,,,61.05432692
108.7367943,,,47.25145179
114.4470706,,,56.03397608
111.0300682,,,52.34002936
168.6232667,,,44.19723888
83.54410578,,,47.93918594
13.84753231,,,53.36109157
53.80878499,,,43.89049259
112.16182,,,46.35537851
110.5376583,,,60.54304669
90.45408887,,,61.83290764
86.7092529,,,59.7051163
115.7300334,,,70.03154301
75.33760511,,,75.66534928
108.6051831,,,90.11152198
103.6013708,,,71.83874674
93.99151847,,,88.59149197
71.98204534,,,84.32410827
34.1344489,,,77.76521616
98.03338653,,,90.86871345
71.21168477,,,82.26682376
96.13180538,,,103.0776341
107.0005814,,,21.55235314
76.25750065,,,10.2309302
116.6619159,,,29.77291422
112.7798028,,,20.44409959
85.79220829,,,83.30243797
87.99321003,,,93.24154024
133.3034216,,,116.2438502
112.1546472,,,90.59660053
27.38616074,,,54.976915
6.763360171,,,25.71100389
98.10933772,,,84.53602216
179.1160341,,,92.50955967
115.4188967,,,79.4828616
99.93621256,,,62.80825793
64.71835819,,,48.87089673
93.96748452,,,45.94641697
84.94779345,,,54.41838974
88.20391979,,,48.44672662
83.44631922,,,57.60683579
73.13182331,,,62.51088477
96.44859351,,,28.43003215
115.1570698,,,31.67100281
91.07268141,,,52.98831324
95.41268669,,,40.52552441
101.0180148,,,46.58030225
115.8718859,,,56.1198205
131.9060025,,,49.75974718
166.5198873,,,52.33733502
71.83823975,,,70.12052699
121.9118942,,,86.0359169
175.9115813,,,88.75482285
151.8557847,,,66.09036291
166.1164582,,,47.01008101
124.5728073,,,87.05214935
123.3488052,,,97.07787023
74.07969784,,,86.5157382
45.8496205,,,102.6256581
68.77822526,,,62.9047103
96.83835358,,,13.40119481
93.59038809,,,13.7042519
97.57695244,,,39.32206365
117.4781985,,,8.604761254
112.8899306,,,4.51964545
56.22326352,,,71.54919632
10.34127503,,,123.1157362
86.9572399,,,61.73131268
106.5391488,,,54.73836548
128.5967815,,,41.34012647
85.14383574,,,39.92874586
71.51075502,,,85.94076688
52.86437667,,,89.54000578
70.23361071,,,80.23137798
87.96001069,,,62.06590635
117.9644599,,,48.10315848
116.2079571,,,48.57917784
135.6440837,,,37.3276934
117.787804,,,46.68655838
117.0633336,,,47.85173141
41.95564834,,,65.88849995
108.4909601,,,27.54048101
106.2605625,,,27.75274
115.0932595,,,58.81060983
103.5965534,,,50.79873375
124.3751979,,,46.05999373
125.5873739,,,43.82685965
83.68566767,,,43.97186662
78.13553851,,,47.90917215
55.20063917,,,59.71122251
61.27028852,,,70.127588
71.78584728,,,96.96834385
91.85923727,,,84.21970281
107.0752813,,,53.85487194
161.6498929,,,50.52391322
45.66247216,,,85.77960545
38.53442786,,,95.579439
160.946923,,,95.50582006
157.3727002,,,105.9383979
141.1287291,,,7.826314882
129.5935928,,,5.5314413
110.1735058,,,4.124778238
118.2132039,,,31.2726448
71.49022534,,,109.342954
50.4256041,,,77.72707757
61.38442321,,,63.18239446
174.0228785,,,69.61311108
110.5646354,,,26.14142867
134.8704407,,,53.75290867
110.8912382,,,90.01953565
95.44565572,,,79.76253468
110.627248,,,70.6971573
117.769222,,,53.48460437
120.2609695,,,43.7924857
133.9989094,,,44.8020745
60.8597518,,,62.08352933
68.91880587,,,59.74383365
139.8444653,,,83.58946405
169.9175735,,,29.29865837
91.61845274,,,33.05503306
33.2332329,,,68.03624855
87.10603485,,,46.75936476
167.0912908,,,47.77629929
122.24668,,,45.24552681
129.4094434,,,35.61451588
114.6661586,,,60.31456741
99.02620076,,,61.10263724
109.7154201,,,87.03742513
116.5427551,,,97.95894883
124.4585849,,,92.05106422
90.82983921,,,34.05044823
58.2625081,,,67.66706633
107.9365691,,,69.97256852
58.96928059,,,113.3010862
43.37563633,,,87.7290383
108.8708214,,,80.17258434
164.2613399,,,8.422039951
153.1249826,,,2.934167598
97.19895489,,,17.73607384
92.82132862,,,83.40600391
83.1489231,,,83.91092011
95.05874315,,,91.95115034
110.3204695,,,42.65715023
118.2027187,,,24.63261498
118.8313647,,,87.45042774
122.6970716,,,100.8214891
108.3841744,,,105.8588626
113.3971689,,,83.18738612
140.8104453,,,76.29557111
156.9780835,,,56.39752222
112.649064,,,35.5404482
98.61136348,,,34.62459658
83.12805456,,,47.8695102
100.3740175,,,59.86294581
89.59408823,,,32.24017395
108.7211987,,,45.02347179
80.95494677,,,53.52876839
118.6753252,,,37.46322819
43.74344693,,,28.82539947
78.59376416,,,34.66202084
130.4207807,,,51.42312531
85.33804655,,,52.2543251
77.92979549,,,57.42814392
84.28313108,,,86.65199017
83.58943698,,,90.67053942
88.15620043,,,105.0980999
100.4358901,,,44.47971738
131.9384878,,,93.67824635
71.44236888,,,103.2935293
79.17649578,,,102.1762577
91.14732689,,,72.39794761
122.3116241,,,35.54785568
126.8911949,,,17.36176957
70.26822888,,,12.62709329
117.0404818,,,2.966543616
153.7392723,,,48.11769373
116.925638,,,118.0945556
94.9193919,,,71.79291188
76.10627623,,,41.70226427
64.32002439,,,59.19158578
107.0118609,,,119.7618834
98.57390673,,,98.71216696
125.0271018,,,97.78614912
125.0571666,,,83.76423681
161.4077236,,,70.87604008
115.8191324,,,75.61358119
128.177533,,,51.15824763
63.1276955,,,43.9888028
73.11214096,,,62.02288648
69.47228454,,,72.0489191
92.5201346,,,61.679974
99.313099,,,73.72235137
105.857626,,,63.39084255
124.2164468,,,48.01584552
165.1922925,,,55.52374712
96.62663856,,,60.23667164
74.51898484,,,74.74611849
140.3426824,,,46.82212742
57.67521611,,,54.98578412
40.80229227,,,89.02752391
60.19162441,,,78.83445561
71.57168076,,,110.3756655
88.89970258,,,61.91780032
84.98317532,,,75.46503306
99.37460929,,,114.1030002
87.82886885,,,134.3843528
107.5639958,,,97.17881329
140.8741397,,,24.96549107
140.2053344,,,21.37427732
103.2748361,,,13.11533831
39.86996472,,,8.004057753
79.46439152,,,26.50995665
54.58095643,,,112.0571176
70.50091693,,,90.89340645
77.4074392,,,108.8631186
81.82224179,,,83.50273478
87.71431104,,,116.9247358
81.83305715,,,98.84983604
135.3660201,,,97.77571756
108.5690278,,,73.87555096
25.65284081,,,79.2479029
95.28100021,,,76.40175237
100.1414228,,,82.92182779
82.06664414,,,63.49116149
124.7749834,,,63.90740709
62.82695599,,,67.97159463
72.09650309,,,57.9812447
96.03525619,,,45.5937519
106.9222546,,,55.60266075
106.7601342,,,59.7572418
155.7158001,,,79.43239538
92.09117324,,,80.55210249
19.72569698,,,53.2313084
102.4526796,,,56.92611087
117.6814844,,,44.14596185
79.47735591,,,92.66714615
64.87793868,,,68.26820539
76.3978463,,,96.71746335
93.17732621,,,86.68554667
107.5120413,,,60.05418869
140.6556795,,,103.3105625
110.6675259,,,107.5927752
114.0159049,,,73.31899011
109.5456603,,,22.90594111
141.2902248,,,5.995162486
128.8554542,,,24.57752582
109.6471859,,,78.0387579
100.805148,,,106.8678322
102.1872821,,,117.4945284
84.68686668,,,83.78213676
58.88748436,,,95.57596101
98.72949321,,,65.54077638
113.534753,,,84.64383816
102.9821388,,,75.68729681
129.3276168,,,76.03653231
133.4289589,,,72.3199455
110.8601004,,,81.24056189
135.1765958,,,66.87662734
136.9617413,,,67.58027187
109.2174743,,,71.31228707
88.51936882,,,54.27732482
91.25977866,,,48.85816579
78.2751767,,,68.37799437
87.80229502,,,56.45464856
129.6862679,,,60.39036392
107.5405509,,,47.33586987
121.3941001,,,46.99309474
125.0064465,,,58.23506263
126.7227714,,,48.59212605
78.35462267,,,81.21231317
91.95291036,,,102.4188398
122.3833494,,,72.84357559
63.28976067,,,104.6528303
95.35652146,,,102.4988697
52.32421687,,,73.4348682
101.1891636,,,101.4708262
134.9068688,,,60.44541215
113.4244781,,,11.50011443
34.1560473,,,11.08291572
102.2771718,,,9.274950598
97.64221005,,,45.20577756
88.0062146,,,102.5455273
78.76874528,,,94.36979863
81.92261614,,,98.41437973
85.11948687,,,50.2715338
115.8055557,,,52.05068135
98.66038984,,,83.61980734
88.7361768,,,76.02121766
112.5908711,,,68.12219477
70.15136404,,,78.05876023
105.243982,,,70.35211658
122.4990179,,,67.76482661
99.24527324,,,68.27266566
74.79681912,,,61.16982691
61.5342074,,,43.64935022
41.34999905,,,34.8165762
68.13097409,,,76.44334741
68.6861307,,,62.19145851
81.91276087,,,56.90878158
110.7693961,,,50.32868542
39.63795143,,,45.46495168
52.84080855,,,72.21579355
95.39776825,,,71.47215543
126.0607455,,,93.95664304
123.0828029,,,89.41989293
42.22633288,,,80.91633667
4.694892295,,,95.68260656
86.00360122,,,86.53428982
123.3021318,,,72.25272453
75.13923595,,,96.60746107
34.30556475,,,49.01820459
32.22063352,,,3.512142464
125.0067127,,,16.31832236
100.1609048,,,22.26373953
93.39365813,,,90.55966678
92.05341649,,,74.76275807
104.9426751,,,67.03924341
105.2839832,,,73.36593933
113.9776863,,,94.58481907
81.19148288,,,73.07193533
74.99459368,,,62.43121847
131.968505,,,75.45995852
126.9472477,,,62.7836185
96.32973085,,,71.76351695
93.49766312,,,81.8451808
112.9328165,,,54.56785648
84.22363359,,,44.30560127
110.4332243,,,27.74337186
73.21905923,,,37.76101458
40.31395103,,,40.37345361
63.69357911,,,50.30084213
86.04841252,,,63.25518081
109.9202796,,,54.17688559
126.1010632,,,56.18602033
68.2032328,,,83.15354192
50.87133818,,,90.09708777
40.71579141,,,100.5075011
59.36361953,,,68.09590407
93.27321828,,,59.64467889
103.5579437,,,55.15123185
134.6946794,,,39.42847765
147.2823666,,,40.03104141
124.4926095,,,26.39282185
126.7213098,,,12.93612343
113.6999942,,,12.75065483
79.44071304,,,4.117712278
92.37457554,,,31.15515598
109.7425922,,,50.49507738
107.8434489,,,82.41174486
159.6978578,,,70.87329625
100.8788246,,,62.86931324
63.80685098,,,66.09495268
143.4205156,,,72.45090373
104.4428635,,,94.26416444
116.8490116,,,80.39374075
116.4975532,,,64.68746206
135.6119194,,,54.85236781
112.6712524,,,42.9358926
106.6253631,,,34.66805364
78.12818912,,,15.63600746
96.39408425,,,27.7201874
116.9416398,,,39.74398382
103.39408,,,45.00331358
111.1619157,,,55.22429995
120.6201222,,,52.74941096
118.3654828,,,69.06850092
138.0337609,,,86.15597075
93.50352893,,,99.65066943
103.731948,,,65.91253929
129.1762642,,,53.98407104
119.9807209,,,65.89974476
116.8659836,,,74.76552425
120.066496,,,97.82572587
124.821765,,,83.50896836
66.55342555,,,20.21083688
35.53316305,,,26.2372484
100.387405,,,16.22235396
90.7527272,,,60.77556748
106.062334,,,76.9402001
95.72134401,,,84.13086718
78.81642919,,,77.89597706
90.28562971,,,73.13979449
120.7146367,,,72.95338701
120.1299978,,,87.3191282
127.9574231,,,83.38260222
80.31947086,,,71.71483053
121.8537814,,,65.09824905
142.352701,,,72.86183687
81.35483897,,,45.26980731
103.8754557,,,28.90240307
106.6253609,,,27.60477437
95.34882576,,,28.30536524
109.0412914,,,38.80607659
97.26534813,,,40.68737352
55.20923005,,,54.20660462
80.51163399,,,59.16182262
109.0023766,,,51.07549566
106.1292901,,,83.64880596
155.619435,,,100.4890482
55.63710988,,,81.40592638
112.8355467,,,47.31001762
117.2751811,,,64.45038714
132.4757482,,,109.9591735
104.6677599,,,109.5544546
101.301923,,,112.3748237
67.0933114,,,39.71073827
100.5703325,,,6.23320956
40.43393786,,,39.88272569
27.47014157,,,111.8002038
69.81731623,,,89.49070594
135.941296,,,86.19724142
80.77304919,,,75.50085236
124.8048401,,,85.05765099
83.07076556,,,95.58642377
100.4865791,,,79.20490406
122.5295776,,,82.39885927
88.52152742,,,79.69839812
104.2207819,,,58.6185998
115.1904311,,,62.63718902
128.0987531,,,52.78198076
100.3967008,,,43.50258108
137.8552207,,,33.95001275
99.67220476,,,36.46979456
51.56879395,,,47.85127984
28.07272982,,,49.04725206
147.6424806,,,48.61256483
147.1013927,,,60.62347565
129.4664133,,,64.63351714
94.37860186,,,84.70225277
100.3082056,,,95.61345095
99.21873953,,,97.87019396
81.70109036,,,77.5873718
102.631781,,,107.668811
58.5574061,,,87.19104856
52.86504827,,,108.7589766
120.7823868,,,72.86750215
156.3805188,,,34.11804851
18.51234676,,,12.26613994
20.46057295,,,9.956569498
30.01075135,,,60.10667474
21.94987614,,,82.38878687
26.5338559,,,78.05049941
24.18964188,,,96.92338645
13.91510375,,,85.93722188
10.56116092,,,79.15623517
28.94915979,,,77.43230313
21.54748203,,,80.43863836
49.04211579,,,79.04192282
86.94971506,,,80.04620882
86.56892844,,,69.80711508
20.65623998,,,58.96993892
79.60429124,,,50.0485824
99.46000772,,,54.35868997
129.9879116,,,20.32685123
132.4738922,,,21.47315413
91.35636808,,,33.01436156
7.650118039,,,49.42322645
32.27374723,,,52.62036996
35.48255459,,,63.83290231
28.29348336,,,62.76261374
59.69507139,,,99.82954417
15.64009153,,,111.1557278
74.86079478,,,90.99909637
52.97540478,,,86.18742873
33.72606135,,,96.60701248
22.95164551,,,93.01086649
96.23039061,,,106.9086772
114.0404742,,,75.53980908
118.5428972,,,41.09638221
138.8738808,,,19.64552257
66.80850213,,,6.165285856
167.8840383,,,57.96700684
80.55456137,,,118.0862552
79.49870422,,,95.57807227
140.3059638,,,106.4575727
56.10538564,,,87.07287864
49.77913538,,,95.63991752
43.4598791,,,101.7967003
5.576988336,,,92.51572567
53.09616012,,,89.10692061
106.430363,,,85.54083497
157.4062301,,,70.31557078
149.282361,,,69.21148545
113.2971782,,,44.85227598
115.0054241,,,55.59228179
90.92756319,,,30.83255267
103.7424598,,,25.69135643
80.72470764,,,36.18843265
71.19888041,,,54.85068081
66.82899822,,,59.81982474
7.212238393,,,72.27604952
122.8969145,,,68.13712584
111.756734,,,87.25868172
144.8387749,,,86.44620292
152.5847763,,,97.56788187
103.0146455,,,100.5500403
39.7893717,,,103.1886442
47.03388987,,,106.6846844
106.2851555,,,85.12759958
111.5363607,,,85.26055621
120.0624511,,,25.20666338
63.07343859,,,38.79162811
10.69492593,,,98.33161789
10.80301654,,,108.317138
65.17725974,,,102.8427647
138.5858471,,,111.4600897
135.9587333,,,103.6502566
142.7723198,,,100.7943597
136.7288315,,,98.94478532
129.3563427,,,91.34632511
73.78705117,,,68.6078592
108.4218479,,,75.31133118
40.82785565,,,83.30213626
47.81715788,,,43.10123056
106.6440208,,,42.3505373
77.70318039,,,28.81478649
73.5751846,,,38.35753149
68.49458205,,,50.86453617
86.42403077,,,53.19650854
104.3671375,,,54.4873669
122.9379362,,,88.1242034
65.82928157,,,83.93244166
63.539171,,,73.8323842
74.09322846,,,104.4261189
66.59889476,,,106.3942437
145.7068298,,,92.58370597
106.4648184,,,114.9149453
79.58959513,,,81.68200921
99.64454433,,,70.87334504
121.9920149,,,69.94457868
102.5061992,,,19.41596027
109.1671334,,,50.49335665
72.95658789,,,95.22051162
117.6563423,,,98.47508834
102.2485089,,,111.7838668
30.78584724,,,102.1516403
63.37421045,,,82.90127035
89.39272328,,,84.22874526
106.3838559,,,82.33209237
90.64333023,,,91.36364426
120.5412828,,,78.23396727
91.82905672,,,79.24871397
88.7291324,,,77.65493857
173.4743608,,,26.52051141
83.86272685,,,13.52562804
6.491775228,,,25.330621
27.43263802,,,43.25623665
122.6706172,,,56.68639291
162.7162006,,,62.78156764
90.29051966,,,92.09435064
70.62638333,,,98.01473426
113.0627209,,,87.85466689
97.30864361,,,95.93071494
106.6677866,,,92.45026265
69.37294007,,,81.00017368
95.99877741,,,117.2700182
53.06980765,,,89.77997865
54.39555272,,,103.2626388
116.796166,,,55.79189726
129.4089193,,,12.22427031
125.6490446,,,17.34273313
115.9927171,,,120.2717299
116.5789433,,,101.1742943
108.3875572,,,69.09331586
117.1276587,,,88.96609746
125.7525787,,,95.67139885
67.74145863,,,76.43255836
80.68453906,,,70.13905139
155.0030194,,,79.04210945
93.79719556,,,72.93095298
101.4256691,,,77.6248576
106.8743582,,,68.55286213
79.18214137,,,74.39534791
94.99999343,,,37.06965729
95.64530625,,,33.4427927
75.35176043,,,46.50030388
102.038396,,,71.99529057
58.45214697,,,87.21591092
104.5787384,,,84.88892262
115.3635393,,,84.47219697
114.5674358,,,85.4509308
166.6791693,,,80.84743671
103.7678304,,,68.08210701
125.533003,,,93.74445198
117.6216381,,,97.87485448
136.0656539,,,83.18589659
104.4635186,,,56.60153434
74.00274452,,,10.92405626
117.8111551,,,41.41557715
77.44838278,,,78.20376912
73.33974537,,,97.23369961
123.5778884,,,95.53995494
120.5036471,,,61.98090968
49.0812268,,,62.92341726
114.2225127,,,71.31473983
88.52599926,,,76.42993686
85.89534784,,,81.53163131
112.1917568,,,87.28933538
117.5106659,,,82.98387104
103.6620242,,,70.22786743
118.4652818,,,68.96515159
123.4851008,,,19.36758634
148.2067689,,,39.92666369
106.2525524,,,63.2429127
25.29136544,,,99.24904043
10.41302656,,,98.94219059
132.0105067,,,74.03524295
148.4484376,,,85.71686549
110.7569598,,,73.9514138
71.96818536,,,84.09196381
101.2257985,,,89.92679838
86.63802349,,,118.1000151
123.1154579,,,58.56160423
48.00729198,,,19.02362784
35.00544359,,,14.49897412
68.75157072,,,42.54031363
67.49628936,,,121.1932853
112.9374681,,,75.93346848
96.0766666,,,53.49820604
93.98565492,,,25.33752446
118.4526798,,,40.03656652
160.6955774,,,55.54874552
74.15820588,,,66.00200712
67.39383686,,,84.32629813
86.52119896,,,96.05899903
122.6014126,,,91.29847031
81.48864201,,,90.85389151
120.4363659,,,40.40588891
112.497148,,,88.93144037
41.45361024,,,88.94473846
42.77372304,,,90.55987338
87.96131853,,,72.27819045
115.3592367,,,64.89234755
74.37356361,,,51.76462177
96.72523572,,,49.16015724
120.3487688,,,42.96110885
146.8337016,,,64.51962755
55.51036125,,,91.82858362
156.2466592,,,39.34306513
130.0463579,,,27.17309626
94.24540658,,,71.12322727
108.1544535,,,44.40640848
113.1366695,,,37.86615553
55.68204292,,,29.49546244
64.27220256,,,23.90744518
101.6773041,,,46.81938482
125.5111012,,,38.95225119
99.63325331,,,75.66090045
123.9689738,,,100.0301352
124.6363448,,,59.95946309
138.09162,,,42.82321804
132.7977302,,,42.95879963
19.19919804,,,77.44371366
11.83385584,,,96.23164343
94.06138124,,,91.63419943
186.6555917,,,62.15724827
174.5208675,,,49.74645802
81.59052316,,,34.94635886
51.51948395,,,20.80848173
61.13127201,,,19.05398669
69.23724697,,,45.80724545
100.1605153,,,43.00634697
93.41011347,,,17.25382972
118.294589,,,27.37351532
118.3568497,,,14.66544148
83.879405,,,14.2342561
31.32179331,,,22.13904246
77.96790024,,,18.67637265
75.8536625,,,15.18804936
123.2580028,,,48.40480947
79.15085776,,,59.30668316
88.38880385,,,69.02764605
106.7149144,,,47.37419238
119.1984955,,,21.31603428
71.01055021,,,24.26298768
71.67853562,,,67.26081541
94.11345605,,,73.53352174
95.32474675,,,56.66268207
59.93299876,,,70.67812589
79.65926263,,,40.78732862
81.50932652,,,27.49004875
123.5906654,,,20.84114094
54.64874437,,,8.488805574
46.33440887,,,6.192160237
73.71093328,,,6.96321466
85.8416606,,,13.57532504
178.5875415,,,11.91462355
91.47217046,,,7.725351261
180.8475679,,,20.09101948
131.6264125,,,16.67880871
116.0501952,,,16.12755128
81.8681069,,,32.31587368
82.54092275,,,19.19988846
74.83707628,,,17.69972674
47.99013488,,,53.76027205
81.70456394,,,34.12219112
79.03437797,,,49.95424555
124.2005547,,,43.57508519
125.6027255,,,30.16476912
142.3700272,,,7.459445885
172.3261766,,,7.132703027
144.7535071,,,17.1060448
75.26747521,,,18.66493664
101.7356836,,,6.517425865
84.83623321,,,9.347398898
91.12180203,,,15.55348924
42.83033083,,,23.31289967
65.79091041,,,37.83702474
78.97865781,,,12.44047326
104.0286274,,,21.69316049
102.9282384,,,31.77994229
77.9280448,,,15.55448958
64.24700069,,,25.21092115
68.51002639,,,40.30501076
59.61752604,,,16.62034967
76.43322149,,,21.98288151
127.3688652,,,28.21406825
83.97553775,,,7.426179323
75.51908318,,,33.24902789
70.68079123,,,54.90498469
81.95579304,,,62.3229684
105.1011489,,,73.31184707
102.1995137,,,64.68758732
71.82515779,,,18.11656092
128.9634696,,,27.78720258
95.87712874,,,25.50140711
52.01395491,,,9.079763544
40.80486707,,,8.840650247
30.50066038,,,25.94729353
17.62834206,,,48.66377971
109.901993,,,82.07757972
78.69299584,,,69.63877383
66.99500465,,,80.29119022
82.15435726,,,137.109553
86.14865994,,,124.1278639
128.0077504,,,115.3710821
102.5104581,,,57.33910376
134.6375004,,,9.070184324
113.5960626,,,42.61926732
187.6070189,,,62.74476451
160.1675331,,,88.90026087
140.2485693,,,72.28848428
65.74404376,,,43.39471337
66.57451196,,,34.28026469
101.2818508,,,37.37868046
110.6025085,,,48.23016562
128.4770315,,,133.881286
81.24594225,,,186.404398
72.45440081,,,162.0261661
114.5596189,,,158.581447
96.38494317,,,167.6866269
129.8997962,,,120.8723715
80.19698371,,,144.2911326
33.61820391,,,81.25210348
57.13692369,,,16.30950759
70.60988258,,,8.709570416
106.5980393,,,83.86512907
100.8821553,,,136.4136051
110.6591073,,,150.378463
100.473852,,,155.4358863
104.1797786,,,76.95614418
142.5953339,,,59.07113119
81.89760948,,,14.41367415
80.04700867,,,28.51426942
124.5622249,,,24.45982384
147.8043503,,,123.8185802
76.76153185,,,152.6682704
155.0469706,,,166.827378
132.3562706,,,81.23272643
56.33686244,,,115.1181914
104.3688972,,,131.5439413
96.25002853,,,129.2435956
140.6989674,,,152.7683082
167.9013498,,,92.92294526
126.5118524,,,7.622939129
97.01750428,,,25.36382733
125.0286771,,,99.84360949
106.6208999,,,136.3376898
106.9855815,,,183.2590912
72.28268583,,,186.1393566
98.9334091,,,198.3726954
100.5984397,,,155.3247497
124.6300863,,,87.36482496
125.6980594,,,28.29996218
94.2140733,,,30.9960063
72.23291868,,,51.54192056
109.3634743,,,70.99700818
53.86719801,,,71.69662763
125.927712,,,75.53786599
173.2318466,,,123.5164386
98.057186,,,140.7441221
127.7727189,,,179.1241128
138.8319131,,,143.3321967
97.74169966,,,137.8899446
90.70091495,,,108.88414
95.98004312,,,144.2080379
94.83194833,,,62.5378814
71.72356904,,,102.5655529
77.00288802,,,125.3161663
119.5109579,,,137.334855
29.21913283,,,175.9242298
116.9619871,,,155.9522798
136.6416772,,,161.6203137
87.39672307,,,157.5165196
82.02521929,,,113.7383227
104.1185237,,,55.04111512
